C店代码,开店时间,,当月B店铺天数,当月有消保天数,当月有旺铺天数,当月有淘客天数,当月有P4P天数,当月在线商品数之和,当月有记录天数,J/K近似平均商品,当月最后一天店铺状态,主营类目ID,主营类目名称,当月最后一天在线商品数,省份ID,省份名称,城市ID,城市名称,区县ID,区县名称,行政辖区ID,行政辖区,城市等级,ipv_pv,Ln(pv),ipv_uv,Ln(uv),sales,Ln(交易额),笔数,Ln(笔数),买家数,全部网店人员,合并-主营,主营店人员,共用人员,主营店营业额,主营店人员数,店主/合伙人人数,雇佣员工人数,帮工人数,店主/合伙人_工作时间,雇佣员工工作时长,帮工工作时长,平均月工资,开店之前的工作,其他,职业状态,职业状态_其他,是否最主要收入来源,性别,婚姻状况,年龄,学历,最常所在地,户口,旺旺uid,旺旺子账号数量,当月有登陆旺旺子账号数量,卖家星级ID,卖家星级名称
c06055,39315,,0,30,30,0,16,4875,30,162.5,0,50004958,移动/联通/电信充值中心,72,130000,河北省,131000,廊坊市,131022,固安县,101014,固安县,6,35,3.555348061,21,3.044522438,900.2,6.802616961,11,2.397895273,10,,1,,,,1,,,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,31-35岁,高中/中专/职高,县城市区,非农业户口,27677269,\N,0,4,4星级
c06056,40054,20,0,30,30,30,30,2247,30,74.9,0,50011740,流行男鞋,75,330000,浙江省,330100,杭州市,330104,江干区,100650,杭州市区,2,28412,10.25456687,11149,9.319105087,8193.38,9.01108179,66,4.189654742,57,4,2,2,1,30,,2,2,1,112,56,80,3000,个体户,,个体户,,是主要收入来源,男,已婚,36-40岁,大专,省会城市市区,农业户口,288273414,5,2,11,1皇冠
c06057,39947,,0,0,30,0,0,43,30,1.433333333,0,50011665,网游装备/游戏币/帐号/代练,1,440000,广东省,440100,广州市,440105,海珠区,100550,广州市区,1,102,4.624972813,51,3.931825633,1115,7.016609684,3,1.098612289,3,,1,,,,1,1,,,12,,,,上学,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,23-25岁,高中/中专/职高,省会城市市区,农业户口,213838882,\N,0,1,1星级
c06058,40052,20,0,0,30,0,0,377,30,12.56666667,0,16,女装/女士精品,11,130000,河北省,130200,唐山市,130202,路南区,101711,唐山市区,3,84,4.430816799,45,3.80666249,3137.01,8.051025396,15,2.708050201,8,,2,,,,2,1,1,1,24,8,24,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,女,未婚,26-30岁,大学本科,省会城市市区,非农业户口,260959243,\N,0,2,2星级
c06059,41417,,0,30,30,0,0,16260,30,542,0,50004958,移动/联通/电信充值中心,542,320000,江苏省,320900,盐城市,320921,响水县,102058,响水县,6,71,4.262679877,22,3.091042453,618.4,6.427135497,24,3.17805383,16,,1,,,,1,1,,,8,,,,上学,,上学,,是唯一收入来源,女,未婚,23-25岁,大学本科,县城市区,非农业户口,399039295,\N,0,2,2星级
c06060,40599,,0,30,30,30,0,420,30,14,0,50016422,粮油米面/南北干货/调味品,18,430000,湖南省,431000,郴州市,431028,安仁县,100272,安仁县,6,554,6.317164687,206,5.327876169,343.8,5.840060093,12,2.48490665,5,1,1,1,1,100,,1,,1,72,,14,,受雇于企业（包括个体户）,,务农,,是唯一收入来源,女,未婚,31-35岁,大专,地级市/县级市市区,农转非户口,72538781,1,0,3,3星级
c06061,40051,20,0,30,30,0,0,7245,30,241.5,0,16,女装/女士精品,36,210000,辽宁省,210200,大连市,210204,沙河口区,100362,大连市区,2,2504,7.825644732,1794,7.492203043,935,6.840546529,8,2.079441542,3,,2,,,,2,2,,,12,,,2000,上学,,只经营网店，没有其他工作,,是唯一收入来源,女,未婚,18-22岁,大学本科,地级市/县级市市区,非农业户口,282270531,2,2,8,3钻
c06062,38753,,0,0,0,0,0,497,30,16.56666667,0,50013864,饰品/流行首饰/时尚饰品新,18,310000,上海,310100,上海市,310109,虹口区,101554,上海市区,1,149,5.003946306,95,4.553876892,531.1,6.274950327,9,2.197224577,9,,1,,,,1,1,,,12,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,31-35岁,大专,直辖市市区,非农业户口,20237013,\N,0,6,1钻
c06063,41235,,0,0,30,0,0,221,30,7.366666667,0,50050359,水产肉类/新鲜蔬果/熟食,6,330000,浙江省,330200,宁波市,330225,象山县,101312,象山县,6,171,5.141663557,85,4.442651256,554,6.317164687,9,2.197224577,7,,1,,,,1,1,1,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,26-30岁,大专,县城市区,农转非户口,56197306,1,0,2,2星级
c06064,40596,,0,30,30,30,30,812,30,27.06666667,0,50025705,洗护清洁剂/卫生巾/纸/香薰,27,310000,上海,310100,上海市,310108,闸北区,101554,上海市区,1,4934,8.503905297,2404,7.784889296,61506.43,11.026897,659,6.490723535,473,,2,,,,2,1,,1,70,,70,,无事可做（休息、待业）,,只经营网店，没有其他工作,,是主要收入来源,女,已婚,31-35岁,高中/中专/职高,直辖市市区,非农业户口,672601559,\N,0,11,1皇冠
c06065,39884,,0,30,30,0,0,6690,30,223,0,50010788,彩妆/香水/美妆工具,223,420000,湖北省,421000,荆州市,421003,荆州区,100932,荆州市区,4,408,6.011267174,290,5.669880923,485,6.184148891,4,1.386294361,4,,1,,,,1,1,1,,,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,女,未婚,26-30岁,大专,直辖市市区,非农业户口,193891586,1,0,2,2星级
c06066,40044,20,0,30,30,30,30,3662,30,122.0666667,0,16,女装/女士精品,111,440000,广东省,440100,广州市,440105,海珠区,100550,广州市区,1,1071,6.97634807,432,6.068425588,110.8,4.707726774,7,1.945910149,4,3,1,1,2,80,,1,1,1,6,3,2,500,上学,,个体户,,不是主要收入来源,男,已婚,26-30岁,大学本科,直辖市市区,非农业户口,275707600,\N,0,6,1钻
c06067,41107,,0,30,30,0,0,6030,30,201,0,25,玩具/模型/动漫/早教/益智,207,110000,北京,110100,北京市,110111,房山区,100180,北京市区,1,595,6.388561406,533,6.278521424,342,5.834810737,5,1.609437912,5,,1,,,,1,1,,,,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,26-30岁,大专,县城市区,农业户口,64256485,1,0,2,2星级
c06068,40043,20,0,0,30,0,0,1851,30,61.7,0,50006842,箱包皮具/热销女包/男包,0,110000,北京,110100,北京市,110105,朝阳区,100180,北京市区,1,450,6.109247583,148,4.997212274,2998,8.005700679,3,1.098612289,2,,1,,,,1,1,0,0,5,,,,全职主妇,,个体户,,不是主要收入来源,女,未婚,31-35岁,大学本科,直辖市市区,非农业户口,142085307,\N,0,2,2星级
c06069,41344,,0,30,30,0,0,6133,30,204.4333333,0,50013864,饰品/流行首饰/时尚饰品新,588,510000,四川省,510100,成都市,510183,邛崃市,100290,邛崃市,5,863,6.760414691,225,5.416100402,244.96,5.501094932,23,3.135494216,20,,1,,,,1,1,,,,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,23-25岁,高中/中专/职高,省会城市市区,农业户口,143866946,\N,0,2,2星级
c06070,40331,,0,9,30,0,0,501,30,16.7,0,50013864,饰品/流行首饰/时尚饰品新,26,320000,江苏省,320700,连云港市,320722,东海县,101044,东海县,6,387,5.958424693,205,5.323009979,199,5.293304825,2,0.693147181,2,,1,,,,1,1,1,,12,12,,,无事可做（休息、待业）,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,26-30岁,大专,县城市区,农转非户口,233282465,1,1,4,4星级
c06071,39471,,0,30,0,18,0,1170,30,39,0,1801,美容护肤/美体/精油,39,210000,辽宁省,210300,鞍山市,210302,铁东区,100077,鞍山市区,3,6375,8.76013937,3572,8.180880942,6950.25,8.846532909,609,6.411818268,556,,2,,,,2,1,,1,56,,50,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,大专,地级市/县级市市区,非农业户口,84567368,3,2,8,3钻
c06072,40238,,0,0,30,0,0,1051,30,35.03333333,0,23,古董/邮币/字画/收藏,35,320000,江苏省,320500,苏州市,320584,吴江市,101650,吴江市,5,129,4.859812404,83,4.418840608,660,6.492239835,6,1.791759469,6,,1,,,,1,1,,,30,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,26-30岁,硕士研究生或以上,地级市/县级市市区,不清楚,69410374,\N,0,4,4星级
c06073,40862,,0,30,30,30,30,1410,30,47,0,50020611,商业/办公家具,47,440000,广东省,440100,广州市,440103,荔湾区,100550,广州市区,1,1706,7.441906728,958,6.864847778,550.1,6.31010008,1,0,1,,1,,,,1,1,,,4,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,23-25岁,大学本科,郊区,农业户口,387851146,\N,0,3,3星级
c06074,40042,20,0,0,30,0,0,7405,30,246.8333333,0,16,女装/女士精品,266,330000,浙江省,330100,杭州市,330103,下城区,100650,杭州市区,2,3794,8.24117615,1733,7.45760929,52497,10.8685113,20,2.995732274,14,,2,,,,2,2,0,0,18,,,500,受雇于企业（包括个体户）,,只经营网店，没有其他工作,,是唯一收入来源,女,已婚,31-35岁,大学本科,省会城市市区,非农业户口,281646559,3,0,5,5星级
c06075,39748,,0,30,30,30,0,3720,30,124,0,50004958,移动/联通/电信充值中心,124,440000,广东省,440300,深圳市,440306,宝安区,101591,深圳市区,1,37,3.610917913,22,3.091042453,767,6.642486801,14,2.63905733,11,,1,,,,1,1,,,12,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,31-35岁,大专,省会城市市区,农业户口,61931957,1,0,3,3星级
c06076,41403,,0,30,0,0,0,18270,30,609,0,50004958,移动/联通/电信充值中心,609,130000,河北省,130600,保定市,130604,南市区,100151,保定市区,3,40,3.688879454,28,3.33220451,605.55,6.406137136,19,2.944438979,17,,1,,,,1,1,,,3,,,,上学,,上学,,不是主要收入来源,男,未婚,18-22岁,大学本科,地级市/县级市市区,农业户口,1659683420,\N,0,2,2星级
c06077,40547,,0,30,0,30,0,7279,30,242.6333333,0,50008165,童装/童鞋/亲子装,241,440000,广东省,440300,深圳市,440303,罗湖区,101591,深圳市区,1,866,6.763884909,639,6.459904454,619.6,6.429074109,61,4.110873864,11,,2,,,,2,2,,,,,,,上学,,在政府部门或事业单位工作,,不是主要收入来源,女,未婚,23-25岁,大专,县城市区,非农业户口,150420452,\N,0,8,3钻
c06078,40041,20,0,30,0,30,0,10551,30,351.7,0,50011740,流行男鞋,454,350000,福建省,350200,厦门市,350206,湖里区,101518,厦门市区,2,2338,7.757051142,803,6.688354714,1069.17,6.974637926,25,3.218875825,23,1,1,1,1,20,,1,,,20,,,,上学,,上学,,是唯一收入来源,男,未婚,23-25岁,大学本科,地级市/县级市市区,农转非户口,124515126,3,0,4,4星级
c06079,41349,,0,30,30,0,0,22470,30,749,0,50004958,移动/联通/电信充值中心,749,130000,河北省,130800,承德市,130825,隆化县,100297,隆化县,6,26,3.258096538,16,2.772588722,717.1,6.575215301,21,3.044522438,15,,1,,,,1,1,,,,,,,个体户,,个体户,,不是主要收入来源,男,未婚,31-35岁,大专,县城市区,非农业户口,348786098,\N,0,3,3星级
c06080,38851,,0,30,30,0,30,3133,30,104.4333333,0,1512,手机,103,440000,广东省,440300,深圳市,440304,福田区,101591,深圳市区,1,1953,7.577121931,886,6.786716951,75046,11.22585654,36,3.583518938,23,,5,,,,5,1,4,1,84,10,10,2000,在政府部门或事业单位工作,,只经营网店，没有其他工作,,是唯一收入来源,男,已婚,36-40岁,大学本科,省会城市市区,农业户口,11105028,2,1,9,4钻
c06081,40040,20,0,25,0,30,30,772,30,25.73333333,0,50006843,女鞋,43,440000,广东省,440100,广州市,440111,白云区,100550,广州市区,1,1149,7.046647278,582,6.366470448,16877.03,9.733708805,102,4.624972813,27,,2,,,,2,1,,1,20,,8,,在淘宝（天猫）其他网店工作,,只经营网店，没有其他工作,,是主要收入来源,男,未婚,31-35岁,高中/中专/职高,省会城市市区,农业户口,279007765,\N,0,6,1钻
c06082,40808,,0,30,30,30,30,1179,30,39.3,0,50008163,床上用品/布艺软饰,40,440000,广东省,440100,广州市,440111,白云区,100550,广州市区,1,94064,11.45173068,52755,10.87341383,160054.6,11.98327029,1979,7.590346946,1766,,8,,,,8,1,7,1,120,80,20,4000,受雇于企业,,只经营网店，没有其他工作,,是唯一收入来源,男,已婚,36-40岁,初中或以下,省会城市市区,农业户口,53404261,12,8,12,2皇冠
c06083,40172,,0,0,30,0,0,941,30,31.36666667,0,50488001,服务市场,32,530000,云南省,530100,昆明市,530121,呈贡县,100983,呈贡县,6,149,5.003946306,95,4.553876892,590,6.380122537,6,1.791759469,6,,2,,,,2,1,1,,12,5,,150,上学,,上学,,不是主要收入来源,男,未婚,23-25岁,硕士研究生或以上,省会城市市区,非农业户口,135380574,\N,0,3,3星级
c06084,40604,,0,0,30,0,0,470,30,15.66666667,0,50011665,网游装备/游戏币/帐号/代练,1,440000,广东省,440200,韶关市,440205,曲江区,101571,韶关市区,3,119,4.779123493,46,3.828641396,1800,7.495541944,1,0,1,,1,,,,1,1,,,2013/3/4,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,未婚,18-22岁,大专,地级市/县级市市区,非农业户口,355561420,\N,0,1,1星级
c06085,40825,,0,30,30,30,30,10499,30,349.9666667,0,2813,成人用品/避孕/计生用品,370,110000,北京,110100,北京市,110105,朝阳区,100180,北京市区,1,21487,9.97520338,11738,9.370586721,58966.68,10.98472782,280,5.634789603,192,,4,,,,4,4,3,0,70,40,0,4300,受雇于企业,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,31-35岁,大学本科,直辖市市区,非农业户口,52423030,8,5,9,4钻
c06086,40694,,0,0,30,0,0,2377,30,79.23333333,0,50020275,传统滋补营养品,83,420000,湖北省,421100,黄冈市,421181,麻城市,100795,麻城市,5,682,6.525029658,209,5.342334252,336.56,5.818776439,11,2.397895273,9,,1,,,,1,1,0,,60,,,,个体户,,打理自己的实体店或工厂,,不是主要收入来源,男,已婚,31-35岁,大学本科,县城市区,农业户口,713414389,\N,0,3,3星级
c06087,41331,,0,30,30,0,0,21666,30,722.2,0,40,腾讯QQ专区,811,510000,四川省,510700,绵阳市,510722,三台县,101229,三台县,6,151,5.017279837,112,4.718498871,677.09,6.517804204,4,1.386294361,3,,1,,,,1,1,,,20,,,,无事可做（休息、待业）,,个体户,,不是主要收入来源,男,已婚,31-35岁,初中或以下,郊区,农业户口,283376348,1,0,1,1星级
c06088,41411,,0,0,0,0,0,30,30,1,0,50158001,网络店铺代金/优惠券,1,330000,浙江省,331000,台州市,331000,台州市,101685,台州市区,3,504,6.222576268,425,6.052089169,190,5.247024072,21,3.044522438,21,,1,,,,1,1,,,,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,未婚,23-25岁,大专,县城市区,非农业户口,702560805,\N,0,4,4星级
c06089,40038,20,0,30,30,0,30,1205,30,40.16666667,0,30,男装,39,110000,北京,110100,北京市,110106,丰台区,100180,北京市区,1,3247,8.085486772,2040,7.620705087,8155.06,9.006393872,128,4.852030264,79,2,1,1,1,98,,1,1,1,12,6,6,,个体户,,个体户,,不是主要收入来源,男,已婚,31-35岁,初中或以下,直辖市市区,农业户口,263482152,\N,0,6,1钻
c06090,39788,20,0,30,30,0,0,914,30,30.46666667,0,50008090,3C数码配件,29,370000,山东省,370200,青岛市,370203,市北区,101437,青岛市区,2,5646,8.638702609,4071,8.311643949,24576,10.10952564,152,5.023880521,148,1,1,1,1,70,,1,1,,12,12,,8000,个体户,,只经营网店，没有其他工作,,是唯一收入来源,男,已婚,26-30岁,大专,地级市/县级市市区,农转非户口,150566977,\N,0,7,2钻
c06091,40036,20,0,30,30,30,30,2290,30,76.33333333,0,50006842,箱包皮具/热销女包/男包,81,120000,天津,120100,天津市,120106,红桥区,101718,天津市区,2,1874,7.535830463,1185,7.077498054,772.22,6.649269484,19,2.944438979,15,,3,,,,3,3,1,1,10,10,5,1200,在淘宝（天猫）其他网店工作,,只经营网店，没有其他工作,,是主要收入来源,男,未婚,23-25岁,大专,直辖市市区,农转非户口,277829059,10,1,8,3钻
c06092,40097,,0,0,30,0,0,193,30,6.433333333,0,23,古董/邮币/字画/收藏,8,510000,四川省,511700,达州市,511722,宣汉县,100348,宣汉县,6,46,3.828641396,14,2.63905733,1200.4,7.090410114,7,1.945910149,3,,1,,,,1,1,,,50,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,已婚,26-30岁,大专,县城市区,非农业户口,193839945,\N,0,6,1钻
c06093,41338,,0,30,30,0,0,5216,30,173.8666667,0,50004958,移动/联通/电信充值中心,30,450000,广西壮族自治区,450200,柳州市,450222,柳城县,101135,柳城县,6,27,3.295836866,14,2.63905733,854.35,6.750340946,15,2.708050201,11,,1,,,,1,1,1,,50,50,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,未婚,23-25岁,大专,县城市区,非农业户口,369811004,\N,0,4,4星级
c06094,40033,20,0,6,30,0,0,107,30,3.566666667,0,30,男装,1,330000,浙江省,330200,宁波市,330212,鄞州区,101310,宁波市区,2,33,3.496507561,8,2.079441542,0,#NUM!,0,#NUM!,0,,1,,,,1,1,,,3,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,已婚,31-35岁,大学本科,地级市/县级市市区,非农业户口,50971595,\N,0,0,信用得分<=3
c06095,40033,20,0,30,30,30,30,5532,30,184.4,0,50010404,服饰配件/皮带/帽子/围巾,167,610000,陕西省,610100,西安市,610103,碑林区,101851,西安市区,2,165176,12.01476685,99240,11.50529644,153576.47,11.9419539,5823,8.669570872,3547,16,8,8,3,60,,2,10,2,9,9,4,3000,受雇于企业（包括个体户）,,只经营网店，没有其他工作,,是唯一收入来源,男,已婚,31-35岁,大专,省会城市市区,非农业户口,164900209,7,6,14,4皇冠
c06096,40649,,0,30,30,0,0,1238,30,41.26666667,0,50510002,运动包/户外包/配件,41,440000,广东省,441900,东莞市,441900,东莞市,100426,东莞市区,2,160,5.075173815,104,4.644390899,504.9,6.22436039,8,2.079441542,8,,1,,,,1,1,1,1,3,3,3,200,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,23-25岁,大学本科,地级市/县级市市区,非农业户口,114814677,\N,0,2,2星级
c06097,41211,,0,30,30,0,0,14426,30,480.8666667,0,50004958,移动/联通/电信充值中心,613,330000,浙江省,330700,金华市,330782,义乌市,100899,义乌市,5,21,3.044522438,18,2.890371758,820.19,6.709536021,13,2.564949357,12,1,1,1,1,99,,1,,1,49,,10,,受雇于企业,,只经营网店，没有其他工作,,不是主要收入来源,女,未婚,26-30岁,大学本科,农村,农业户口,173081947,\N,0,3,3星级
c06098,41408,,0,0,30,0,0,1159,30,38.63333333,0,1801,美容护肤/美体/精油,43,360000,江西省,360500,新余市,360502,渝水区,101947,新余市区,4,5480,8.60886038,2586,7.857867559,4383.42,8.385584521,155,5.043425117,44,,2,,,,2,2,,1,12,,1,1000,上学,,上学,应届毕业生,不是主要收入来源,女,未婚,23-25岁,大学本科,地级市/县级市市区,非农业户口,277545650,1,1,6,1钻
c06099,40033,20,0,0,0,0,0,1547,30,51.56666667,0,16,女装/女士精品,59,310000,上海,310100,上海市,310101,黄浦区,101554,上海市区,1,150,5.010635294,41,3.713572067,69,4.234106505,1,0,1,,2,,,,2,2,,,4,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,23-25岁,大专,直辖市市区,非农业户口,276851524,1,0,2,2星级
c06100,40033,20,0,30,30,30,30,4167,30,138.9,0,30,男装,139,330000,浙江省,330700,金华市,330702,婺城区,100894,金华市区,3,1213,7.100851909,802,6.687108608,2529.85,7.835915291,59,4.077537444,36,,2,,,,2,1,,1,10,,3,,受雇于企业,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,26-30岁,大专,地级市/县级市市区,农业户口,89908642,\N,0,7,2钻
c06101,41351,,0,0,30,0,0,2550,30,85,0,50013864,饰品/流行首饰/时尚饰品新,85,330000,浙江省,330700,金华市,330782,义乌市,100899,义乌市,5,260,5.560681631,153,5.030437921,274,5.613128106,22,3.091042453,7,,1,,,,1,1,,,42,,,,上学,,在政府部门或事业单位工作,,不是主要收入来源,女,未婚,23-25岁,大专,县城市区,农业户口,373952650,\N,0,4,4星级
c06102,41351,,0,30,30,0,0,1149,30,38.3,0,25,玩具/模型/动漫/早教/益智,39,440000,广东省,440100,广州市,440113,番禺区,100550,广州市区,1,150,5.010635294,79,4.369447852,337.2,5.820676226,25,3.218875825,4,,1,,,,1,1,,,12,,,,全职主妇,,只经营网店，没有其他工作,,是主要收入来源,女,已婚,31-35岁,大专,省会城市市区,非农业户口,327738925,\N,0,3,3星级
c06103,40033,20,0,30,30,0,0,2700,30,90,0,1625,女士内衣/男士内衣/家居服,84,330000,浙江省,330300,温州市,330324,永嘉县,101800,永嘉县,6,546,6.302618976,460,6.131226489,271,5.602118821,7,1.945910149,6,,1,,,,1,1,,,,,,,上学,,在政府部门或事业单位工作,,不是主要收入来源,女,未婚,23-25岁,大专,农村,农业户口,279970696,\N,0,6,1钻
c06104,40032,20,0,30,30,30,0,1494,30,49.8,0,16,女装/女士精品,51,120000,天津,120100,天津市,120107,塘沽区,101718,天津市区,2,5946,8.690474004,4306,8.367764678,5961.89,8.693142824,42,3.737669618,25,,1,,,,1,1,,,,,,,个体户,,打理自己的实体店或工厂,,不是主要收入来源,女,已婚,31-35岁,初中或以下,直辖市市区,非农业户口,255745425,\N,0,6,1钻
c06105,39727,20,0,30,28,30,30,2531,30,84.36666667,0,50008090,3C数码配件,90,440000,广东省,440300,深圳市,440306,宝安区,101591,深圳市区,1,7029,8.857799727,4358,8.379768516,16223.93,9.694242592,405,6.003887067,335,,2,,,,2,2,2,,14,,,,受雇于企业（包括个体户）,,企业主（自有注册公司）,,是唯一收入来源,男,未婚,26-30岁,大学本科,省会城市市区,农业户口,118901156,\N,0,9,4钻
