from,to,time
苏高新创投集团 ,天一众合 ,2012
熔岩投资 ,天一众合 ,2012
磐谷资本 ,天一众合 ,2012
和君资本 ,泓济环保 ,2012
达晨创投 ,宇环同心 ,2012
祥峰集团 ,克浪啤酒设备 ,2012
瑞盈卓越 ,雅视科技 ,2012
龙柏宏易资本 ,雅视科技 ,2012
创东方 ,有缘网 ,2012
中经合 ,精硕科技 ,2012
软银中国 ,亿程信息 ,2012
君联资本 ,亿莎 ,2012
金沙江创投 ,精硕科技 ,2012
倚锋创投 ,中盟科技 ,2012
天创资本 ,久日化学 ,2012
天创资本 ,久日化学 ,2012
山东高新投 ,联诚集团 ,2012
赛伯乐 ,吉林广通网络 ,2012
奇力资本 ,同策房产 ,2012
明石投资 ,恒阳牛业 ,2012
凯辉资本 ,广州智乐 ,2012
宏利创新投资 ,中盟科技 ,2012
海通开元 ,中盟科技 ,2012
银桦投资 ,信诺达 ,2012
盛万投资 ,苏州福纳 ,2012
凯雷 ,雅高矿业 ,2012
富海银涛 ,联得自动化 ,2012
元禾控股 ,迈格锐意 ,2012
新疆中盈投资 ,神火煤电 ,2012
同创伟业 ,华智融 ,2012
深圳创新投 ,中视和阳 ,2012
九鼎投资 ,星聚 ,2012
湖南高新投（香港） ,惠生国际 ,2012
深圳基石资本 ,科信 ,2012
高正创投 ,华野绿化 ,2012
天堂硅谷 ,富华 ,2012
斯凯投资 ,方寸信息 ,2012
华平 ,孩子王 ,2012
贝塔斯曼亚洲投资基金 ,传课网 ,2012
中金 ,康乃尔化学 ,2012
中国加速 ,丘丘 ,2012
挚信资本 ,英和教育 ,2012
真格基金 ,八迪动漫单词 ,2012
元禾控股 ,通付盾 ,2012
元禾控股 ,爱斯鹏 ,2012
优势资本 ,赞南科技 ,2012
英特尔投资 ,悠悠村 ,2012
银泰资本 ,维旺明 ,2012
银基伟业 ,呼市前巧报城中村改造安置房建设项目 【构建中】,2012
银基伟业 ,呼市前巧报城中村改造安置房建设项目 【构建中】,2012
银基伟业 ,呼市前巧报城中村改造安置房建设项目 【构建中】,2012
亚商资本 ,康乃尔化学 ,2012
信保（天津）股权投资 ,武汉康桥房地产 ,2012
信保（天津）股权投资 ,大连红旗房地产 ,2012
先导创投 ,天择传媒 ,2012
万嘉创投 ,果酷网 ,2012
天图资本 ,天择传媒 ,2012
天图资本 ,天择传媒 ,2012
天堂硅谷 ,绩丰岩土 ,2012
天堂硅谷 ,绩丰岩土 ,2012
松禾资本 ,通付盾 ,2012
奇虎投资 ,维旺明 ,2012
普华天勤 ,果麦 ,2012
平安创新 ,自由飞越 ,2012
农天资本 ,康乃尔化学 ,2012
纽信创投 ,莱可秀 ,2012
联想之星 ,旷视科技 ,2012
力鼎资本 ,蒙都羊业 ,2012
快创营 ,Chica Classes ,2012
凯龙瑞 ,凯龙南汇商务园项目 ,2012
九合创投 ,果酷网 ,2012
九鼎投资 ,康乃尔化学 ,2012
景林投资 ,迈外迪 ,2012
经纬中国 ,抬杠 ,2012
经纬中国 ,苹果树 ,2012
经纬中国 ,果麦 ,2012
金赛银 ,兴安雪源 ,2012
金赛银 ,兴安雪源 ,2012
江苏高科投 ,海鸥冷却塔 ,2012
荷多投资 ,租这儿 ,2012
汉世纪 ,通付盾 ,2012
海银资本 ,唯朋友 ,2012
海纳亚洲 ,优价网络 ,2012
海纳亚洲 ,赛蓝科技 ,2012
国信弘盛 ,天择传媒 ,2012
广东风险投资 ,和兴隆 ,2012
高原资本 ,维旺明 ,2012
复星创富 ,华宇园林 ,2012
复星创富 ,杭州中艺 ,2012
达泰资本 ,芯旸光电 ,2012
创业工场 ,果酷网 ,2012
传媒梦工场 ,优微 ,2012
晨兴创投 ,淘友网 【构建中】,2012
渤海产业投资 ,康乃尔化学 ,2012
Strive Capital ,App Annie ,2012
LBI投资 ,悠悠村 ,2012
Kii Capital ,App Annie ,2012
IVP ,App Annie ,2012
IDG资本 ,猿题库 ,2012
IDG资本 ,粉笔网 ,2012
IDG资本 ,豆角无线 【构建中】,2012
IDG资本 ,App Annie ,2012
Greycroft ,App Annie ,2012
e.ventures ,App Annie ,2012
中富投资 ,昆拓热控 ,2012
元禾控股 ,雷电微力科技 ,2012
深圳创新投 ,江西合力泰 ,2012
君盛投资 ,雷电微力科技 ,2012
九鼎投资 ,雷电微力科技 ,2012
万丰锦源 ,上讯信息 ,2012
软银中国 ,上讯信息 ,2012
社保基金会 ,建信人寿 ,2012
光大控股创投 ,华油能源 ,2012
摩根士丹利（中国） ,宝利德 ,2012
光谷创投 ,滨会生物科技 ,2012
华平 ,博恩 ,2012
宸乾投资 ,瑞一医药 ,2012
中科招商 ,华信公司 ,2012
同创伟业 ,华信公司 ,2012
国发创投 ,华信公司 ,2012
RSP ,米兰网 ,2012
Ant Capital Partners（原Nikko） ,米兰网 ,2012
光大控股 ,宇信易诚 ,2012
元禾控股 ,ZCOM电子杂志 ,2012
麒厚西海（长安私人资本） ,惠尔医疗 ,2012
浦东科投 ,航天汽车机电 ,2012
六禾投资 ,航天汽车机电 ,2012
凯雷 ,美年大健康 ,2012
奥博资本 ,惠尔医疗 ,2012
信达资本 ,中彩汇 【构建中】,2012
欧擎集团 ,国轩高科 ,2012
蓝水投资 ,舜能润滑 ,2012
京道联萃创投 ,国轩高科 ,2012
华夏润石（新华联集团） ,广源麻业 ,2012
茂树资本 ,威丝曼 ,2012
九鼎投资 ,佳和农牧 ,2012
海通开元 ,虎扑体育网 ,2012
海纳亚洲 ,99旅馆连锁 ,2012
国富润本创投 ,威丝曼 ,2012
高盛 ,99旅馆连锁 ,2012
紫海方舟创投 ,佩尔优 ,2012
醴泉投资 ,鸿翔农业 ,2012
久银投资 ,鸿翔农业 ,2012
硅谷天堂 ,鸿翔农业 ,2012
固德银赛 ,鸿翔农业 ,2012
楚天汇通投资 ,鸿翔农业 ,2012
秉鸿资本 ,佩尔优 ,2012
元禾控股 ,今蓝纳米 ,2012
世纪方舟 ,新视星空 ,2012
深圳基石资本 ,蓝科锂业 ,2012
盛宇投资 ,东硕环保 ,2012
软银中国 ,天品网 ,2012
蓝驰创投 ,天品网 ,2012
君联资本 ,东硕环保 ,2012
KKR ,设想商贸(Novo) ,2012
凤博投资 ,道隆软件 ,2012
沃衍资本 ,酒仙网 ,2012
深圳创新投 ,来飞户外 ,2012
海纳亚洲 ,云巅 ,2012
国海创新资本 ,裕元华阳 ,2012
世铭投资 ,莱德马业 ,2012
晟乾投资 ,浙江医药 ,2012
光谷创投 ,航特有色金属铸造 ,2012
中信锦绣 ,中节能太阳能 ,2012
招商致远投资 ,中节能太阳能 ,2012
新沃资本 ,中节能太阳能 ,2012
沃衍资本 ,中节能太阳能 ,2012
世纪方舟 ,华益镁业 ,2012
鄱阳湖资本 ,中节能太阳能 ,2012
博创厚泽 ,永中软件 ,2012
邦信资产 ,中节能太阳能 ,2012
智基创投 ,速位互动 ,2012
宁波瑞林 【构建中】,东北证券 ,2012
国发创投 ,艾隆科技 ,2012
中科物联 ,华瑛微电子 ,2012
中国风投 ,盛磁科技 ,2012
中国风投 ,盛磁科技 ,2012
长白山股权投资 ,鸿图纸业 ,2012
优势资本 ,天印科技 ,2012
盈峰资本 ,燕锋水产 【构建中】,2012
盈峰资本 ,海润影视 ,2012
天图资本 ,贝乐学科英语 ,2012
天堂硅谷 ,海润影视 ,2012
泰发基金 ,盘锦·佳兆业中心 ,2012
泰发基金 ,锦绣天地项目 ,2012
盛宇投资 ,奥特 ,2012
盛世神州 ,西安万科·金色悦城项目 ,2012
赛富投资基金 ,北京瑞德埃克森医疗投资 ,2012
青松基金 ,悦音经典 ,2012
七弦股权投资 ,海润影视 ,2012
七弦股权投资 ,海润影视 ,2012
七弦股权投资 ,海润影视 ,2012
摩根凯瑞资本 ,和谐汽车 ,2012
摩根凯瑞资本 ,和谐汽车 ,2012
力合清源创投 ,常州第六元素 ,2012
雷石投资 ,西安华通 ,2012
雷石投资 ,海润影视 ,2012
蓝驰创投 ,杏树林 ,2012
浚源资本 ,康隆农业 ,2012
君联资本 ,和谐汽车 ,2012
君联资本 ,和谐汽车 ,2012
景林投资 ,甘李药业 ,2012
晶旭投资 ,瑞升华科技 ,2012
金沙江创投 ,嘀嘀打车 ,2012
杰斯财富 ,中南海滨 ,2012
杰斯财富 ,鹏桑普太阳能 ,2012
江苏高科投 ,众志和达 ,2012
红杉 ,华院数据 ,2012
荷多投资 ,明星衣橱 ,2012
航天产业投资基金 ,甘李药业 ,2012
海银资本 ,秀豆 ,2012
海纳亚洲 ,哈尔滨中国酿酒 ,2012
广东文化产业投资 ,漫友文化 ,2012
广东风险投资 ,科宏生物工程 ,2012
广东风险投资 ,华原过滤 ,2012
广东风险投资 ,广东智威 ,2012
高盛 ,甘李药业 ,2012
高能资本 ,集友艺术框业 ,2012
富坤创投 ,漫友文化 ,2012
富坤创投 ,漫友文化 ,2012
复星创富 ,麦格米特 ,2012
复地投资 ,湖滨置业 ,2012
东方富海 ,瑞升华科技 ,2012
东方富海 ,瑞升华科技 ,2012
德迅投资 ,房多多 ,2012
创新工场 ,安全宝 ,2012
成都高投创投 ,移联创科技 ,2012
秉鸿资本 ,绿源新食品 ,2012
北极光 ,安全宝 ,2012
IDG资本 ,纷享科技 ,2012
温氏投资 ,光明乳业 ,2012
六禾投资 ,光明乳业 ,2012
景林投资 ,光明乳业 ,2012
光大金控 ,光明乳业 ,2012
高通 ,海豚浏览器（MoboTap） ,2012
深圳基石资本 ,同福食品 ,2012
深圳基石资本 ,同福食品 ,2012
信中利 ,吉威时代 ,2012
天图资本 ,汤城小厨 ,2012
时代伯乐 ,维远泰克 ,2012
时代伯乐 ,维远泰克 ,2012
华夏天元 ,七星华创电子 ,2012
戈壁 ,零号线 ,2012
德信资本 ,联邦名都二期 ,2012
明石投资 ,北斗卫星导航（上海） ,2012
六宝（北京）投资 ,景源果业项目 【构建中】,2012
深圳基石资本 ,欧普照明 ,2012
深圳基石资本 ,欧普照明 ,2012
深圳基石资本 ,欧普照明 ,2012
朗玛峰创投 ,赛亿科技 ,2012
红杉 ,拍拍贷 ,2012
凤博投资 ,赛亿科技 ,2012
东湖百兴 ,尚远环保 ,2012
博大环球创投 ,赛亿科技 ,2012
光谷创投 ,一海数字 ,2012
正达联合投资 ,康特尔 ,2012
正达联合投资 ,康特尔 ,2012
国科投资 ,中科院成都信息技术有限公司 ,2012
中创富 ,佳信捷 ,2012
久银投资 ,佳信捷 ,2012
广东国科创投 ,佳信捷 ,2012
道富资本 ,佳信捷 ,2012
中信资本 ,阿里巴巴 ,2012
中投公司 ,阿里巴巴 ,2012
银湖 ,阿里巴巴 ,2012
数字天空技术 ,阿里巴巴 ,2012
嘉富诚 ,帮豪种业 ,2012
汉理资本 ,到喜啦 ,2012
国开金融 ,阿里巴巴 ,2012
国发创投 ,苏万隆 ,2012
古玉资本 ,拉卡拉 ,2012
富达亚洲 ,到喜啦 ,2012
淡马锡 ,阿里巴巴 ,2012
博裕资本 ,阿里巴巴 ,2012
中科赛新资本 ,欧泰克 ,2012
光大麦格理 ,旺能环保 ,2012
创业接力基金 ,晶玻光学 ,2012
中科招商 ,东研网络 ,2012
英联 ,鹿港小镇 ,2012
英联 ,鹿港小镇 ,2012
平安财智 ,赛特斯 ,2012
平安财智 ,赛特斯 ,2012
蓝驰创投 ,多途网络科技（冰点酒店控） ,2012
金沙江创投 ,梦芭莎 ,2012
戈壁 ,点我吧 ,2012
德同资本 ,梦芭莎 ,2012
崇德投资 ,梦芭莎 ,2012
中国风投 ,华瑞电器 ,2012
深圳创新投 ,中兴特种 ,2012
深圳创新投 ,中科康医疗 ,2012
深圳创新投 ,杨丽萍文化传播 ,2012
深圳创新投 ,杨丽萍文化传播 ,2012
深圳创新投 ,小胡鸭 ,2012
深圳创新投 ,赛科世纪 ,2012
深圳创新投 ,科达自控 ,2012
深圳创新投 ,博深 ,2012
深圳创新投 ,爱侣 ,2012
华平 ,普华和顺 ,2012
国润创投 ,中兴特种 ,2012
东湖创新投 ,华安股份 ,2012
东湖创新投 ,华安股份 ,2012
天堂硅谷 ,卓翼科技 ,2012
软银中国 ,润动新材料 ,2012
华鑫盈信 ,卓翼科技 ,2012
华夏天元 ,卓翼科技 ,2012
硅谷天堂 ,卓翼科技 ,2012
光大金控 ,圣雄能源 ,2012
中路资本 ,森科妍 ,2012
中国风投 ,中瑞华特 ,2012
真格基金 ,羽扇智 ,2012
真格基金 ,好卡网络 ,2012
英特尔投资 ,敦泰科技（深圳） ,2012
信保（天津）股权投资 ,江门保利宏信房地产 ,2012
维思资本 ,汉恩动画 ,2012
苏河汇 ,悦体 ,2012
苏河汇 ,壹锦网 ,2012
苏河汇 ,丸子地球 ,2012
苏河汇 ,沙漏网 ,2012
苏河汇 ,麦客 ,2012
苏河汇 ,大桌子云桌面 ,2012
苏河汇 ,爱合住 ,2012
苏河汇 ,Magicrew ,2012
苏河汇 ,DoNever校园爱情 ,2012
深圳创新投 ,拓奇实业 ,2012
深圳创新投 ,拓奇实业 ,2012
深圳创新投 ,久晟环保 ,2012
深圳创新投 ,海辰药业 ,2012
尚心投资 ,摩丁豪斯教育 ,2012
软银中国 ,易钢在线 ,2012
青松基金 ,窄播 ,2012
青松基金 ,Nibiru游戏手柄 ,2012
平安创新 ,花钱app ,2012
联创策源 ,下厨房 ,2012
快创营 ,木疙瘩 ,2012
快创营 ,面包圈 ,2012
凯鹏华盈 ,美餐网 ,2012
九合创投 ,爱唱 ,2012
经纬中国 ,土巴兔装修网 ,2012
金赛银 ,辽西农产品交易中心 ,2012
吉林创新投 ,鸿图纸业 ,2012
华映资本中国 ,悠乐旅行 ,2012
厚德创新谷 ,聚能推 ,2012
厚德创新谷 ,超级课程表 ,2012
红杉 ,奕瑞影像 ,2012
荷多投资 ,珠宝网 ,2012
荷多投资 ,多多分享 ,2012
荷多投资 ,车小弟 ,2012
海银资本 ,薇券 ,2012
国投创新 ,博天环境 ,2012
国富源投资 ,万友引力 【构建中】,2012
光速创投 ,看处方 ,2012
高和资本 ,高和静安大厦 【构建中】,2012
富莱晨思投资 ,中文时代 ,2012
复星创富 ,云视科技 ,2012
复星创富 ,云视科技 ,2012
东方富海 ,移淘商城 ,2012
东方富海 ,扬帆精细化工 ,2012
东方富海 ,扬帆精细化工 ,2012
达晨创投 ,移淘商城 ,2012
达晨创投 ,童石网络 ,2012
创新工场 ,丫丫 ,2012
创新工场 ,上网快鸟 ,2012
创新工场 ,爱唱 ,2012
创东方 ,华夏通宝 ,2012
传媒梦工场 ,微触科技 ,2012
晨兴创投 ,爱美图 ,2012
Cherubic Ventures ,核桃互动 ,2012
Northzone ,P1 ,2012
中国风投 ,三益园林 ,2012
中国风投 ,三益园林 ,2012
金陵华软 ,唯万科技 ,2012
东证锦信投资 ,虎彩印刷 ,2012
长江国弘 ,华迈燃气 ,2012
君联资本 ,凤凰国旅 ,2012
和辉资本 ,芭乐传媒 ,2012
戈壁 ,为知笔记 ,2012
TCL创投 ,芭乐传媒 ,2012
中国风投 ,中海海洋 ,2012
中国风投 ,中海海洋 ,2012
张家港智慧创投 ,沃王海工装备 ,2012
张家港金茂创投 ,沃王海工装备 ,2012
维新力特资本 ,深圳市农产品交易中心 ,2012
浚源资本 ,龙利得 ,2012
景林高盈 【构建中】,深圳市农产品交易中心 ,2012
吾同 ,中原内配 ,2012
盛世景投资 ,中原内配 ,2012
华夏天元 ,中原内配 ,2012
河北科投 ,中原内配 ,2012
赛伯乐 ,中国教育在线 ,2012
赛伯乐 ,中国教育在线 ,2012
银河投资 ,中航电子 ,2012
博弘数君 ,中航电子 ,2012
海通开元 ,深越光电 ,2012
晋江道生财富 ,中科联众 ,2012
嘉富诚 ,思念食品 ,2012
嘉富诚 ,思念食品 ,2012
深圳创新投 ,冠中生态 ,2012
五瑞投资 ,星昊医药 ,2012
同威创投 ,星昊医药 ,2012
深圳基石资本 ,星昊医药 ,2012
深圳基石资本 ,星昊医药 ,2012
上海永宣 ,星昊医药 ,2012
上海永宣 ,星昊医药 ,2012
聚云投资 ,常春新材料 ,2012
海通开元 ,星昊医药 ,2012
世纪方舟 ,依莓饮品 ,2012
国际金融公司 ,复星医药 ,2012
银桦投资 ,七维航测 ,2012
君联资本 ,秦风气体 ,2012
金赛银 ,国英腾岳 ,2012
阿里资本 ,丁丁网 ,2012
IDG资本 ,蘑菇街 ,2012
中投公司 ,希思罗机场控股公司 ,2012
中企高达基金管理 ,良方制药 ,2012
中金创新资本 ,应城骏腾发 ,2012
中国文化产业投资 ,欢瑞世纪 ,2012
真格基金 ,厦门神州鹰软件 ,2012
元禾控股 ,汉朗光电 ,2012
愈奇 ,网谋信息 ,2012
应用创投 ,汉朗光电 ,2012
英联 ,南京微创 ,2012
英联 ,南京微创 ,2012
星浩资本 ,上海真如地产项公司 【构建中】,2012
新电投资公司 ,网谋信息 ,2012
天使湾创投 ,左耳 ,2012
天使湾创投 ,有杀气 ,2012
天使湾创投 ,游会网 ,2012
天使湾创投 ,订酒宴 ,2012
天使湾创投 ,51健康网 ,2012
泰发基金 ,沈阳幸福大道项目 ,2012
深圳创新投 ,天石稀土 ,2012
深圳创新投 ,三隆稀有金属材料 ,2012
三井物产环球投资 ,汉朗光电 ,2012
软银中国 ,汉朗光电 ,2012
融翼资本 ,悦畅 ,2012
仁禾聚盈 ,无锡玉兰花园项目 【构建中】,2012
明业投资 ,敬业农业 ,2012
凯鼎投资 ,建艺装饰 ,2012
华映资本中国 ,51信用卡管家 ,2012
国投创新 ,松川液压 ,2012
国富源投资 ,百睿鱼信息科技 ,2012
国富源投资 ,爱宝宝 ,2012
贵州科风投 ,建艺装饰 ,2012
广东风险投资 ,奥迪通用照明 【构建中】,2012
高通 ,厦门神州鹰软件 ,2012
富坤创投 ,建艺装饰 ,2012
富坤创投 ,建艺装饰 ,2012
富坤创投 ,建艺装饰 ,2012
富坤创投 ,复旦医院后勤服务 ,2012
富坤创投 ,复旦医院后勤服务 ,2012
东方弘道 ,人人贷 ,2012
德同资本 ,建艺装饰 ,2012
成都高投创投 ,谛听科技 ,2012
北极光 ,汉朗光电 ,2012
百度投资部 ,卓大师 ,2012
中乾景隆 ,丽鹏 ,2012
通江资本 ,街景(AR) ,2012
美国泰山投资 ,华夏畜牧 ,2012
加州科技投资 【构建中】,华夏畜牧 ,2012
华夏天元 ,丽鹏 ,2012
大河资本 ,华夏畜牧 ,2012
赛伯乐 ,信威通信 ,2012
赛伯乐 ,信威通信 ,2012
中国建投 ,浙江震元 ,2012
天堂硅谷 ,浙江震元 ,2012
深圳创新投 ,酒美网 ,2012
浦东科投 ,浙江震元 ,2012
贝恩资本 ,维音中国 ,2012
赛伯乐 ,展唐科技 ,2012
平安创新资本 ,大有能源 ,2012
农天资本 ,展唐科技 ,2012
湖北高投 ,展唐科技 ,2012
海祥创投 ,大有能源 ,2012
中企高达基金管理 ,天马集团 ,2012
中国微博开发者创新基金 ,拖拉网 ,2012
元禾控股 ,天马集团 ,2012
腾讯产业共赢基金 ,美丽说 ,2012
纪源资本 ,美丽说 ,2012
常以创投 ,天马集团 ,2012
中投公司 ,俄罗斯钾肥公司 ,2012
行健资本 ,毅德国际 ,2012
力鼎资本 ,华盛坤泰 ,2012
长沙科风投 ,怡清源 ,2012
数字天空技术 ,陌陌 ,2012
启明创投 ,吞云小莳 ,2012
莱恩资本 ,吞云小莳 ,2012
和通国际 ,吞云小莳 ,2012
光大金控 ,红日药业 ,2012
创新工场 ,乐视致新 ,2012
阿米巴资本 ,利为汇在线教育 ,2012
阿米巴资本 ,利为汇在线教育 ,2012
阿里资本 ,陌陌 ,2012
Ignition ,吞云小莳 ,2012
同创伟业 ,赛五洲 ,2012
锴明投资 ,Lumi ,2012
凯繁 ,Lumi ,2012
集富亚洲 ,Lumi ,2012
富达亚洲 ,Lumi ,2012
DCM资本 ,Lumi ,2012
世纪方舟 ,大慈文化 ,2012
朗玛峰创投 ,理想固网 ,2012
凯思达资本 ,湖州嘉恒置业 ,2012
日亚投资 ,白天使 ,2012
联投集团 ,东湖高新 ,2012
朗玛峰创投 ,金润科技 ,2012
建银国际（深圳）投资 ,长飞投资 ,2012
CyberAgent Ventures ,白天使 ,2012
起点创业营 ,乐租365 ,2012
博大环球创投 ,精典博维 ,2012
深圳创新投 ,飞立传播 ,2012
轻盐创投 ,南岭民爆 ,2012
津杉资本 ,南岭民爆 ,2012
湖南高新创投集团 ,南岭民爆 ,2012
国信弘盛 ,九鼎光伏 ,2012
东湖百兴 ,联动设计 ,2012
深圳创新投 ,奶联科技 ,2012
深圳创新投 ,广德天运 ,2012
博弘数君 ,鲁丰铝箔 ,2012
摩根士丹利 ,好邻居便利店 ,2012
航天投资 ,中国人民保险集团 ,2012
上海诚盈投资 ,冠洋房地产 ,2012
凯银投资 ,华商豪盛 ,2012
中关村兴业投资 ,高鸿数据 ,2012
云锋基金 ,华大科技 ,2012
深圳创新投 ,华大科技 ,2012
深圳创新投 ,华大科技 ,2012
上海国和投资 ,华大科技 ,2012
软银中国 ,华大科技 ,2012
平安创新资本 ,高鸿数据 ,2012
朗玛峰创投 ,德鑫物联 ,2012
开物投资 ,华大科技 ,2012
久富投资 ,华大科技 ,2012
景林投资 ,华大科技 ,2012
景林投资 ,华大科技 ,2012
红杉 ,华大科技 ,2012
光控医疗 ,华大科技 ,2012
光大控股 ,华大科技 ,2012
KKR ,远东宏信 ,2012
红杉 ,瑞卡租车 ,2012
国发创投 ,天赐庄建设 ,2012
富达亚洲 ,瑞卡租车 ,2012
澳银中国 ,春秋文化传媒 ,2012
鼎信长城基金 ,外海江南水郡项目二期 ,2012
淡马锡 ,多玩YY ,2012
中路资本 ,云家政 ,2012
中路资本 ,爱尚鲜花网 ,2012
中科招商 ,五峰米业 ,2012
中金创新资本 ,太极软件 ,2012
中金创新资本 ,立得空间 ,2012
中金创新资本 ,地大信息 ,2012
中国风投 ,江苏吉星科技 ,2012
致景投资 ,闪联智通 ,2012
真格基金 ,银豹收银系统 ,2012
真格基金 ,启明视嘉眼镜 ,2012
真格基金 ,哪上班 ,2012
浙商创投 ,康诺邦 ,2012
延长低碳基金 ,元创化工 ,2012
险峰华兴 ,启明视嘉眼镜 ,2012
同创伟业 ,五峰米业 ,2012
天图资本 ,山东德州扒鸡集团 ,2012
松禾资本 ,五峰米业 ,2012
顺为基金 ,一起作业 ,2012
盛宇投资 ,亚振家具 ,2012
融翼资本 ,灵动创展 ,2012
奇虎投资 ,远图科技 ,2012
浦东科投 ,极视传播 ,2012
农天资本 ,五峰米业 ,2012
明业投资 ,尚香食品 ,2012
明业投资 ,宝来家居 ,2012
快创营 ,hihocoder ,2012
凯龙瑞 ,凯龙科技大厦项目 ,2012
凯龙瑞 ,凯龙金领大厦办公楼项目 ,2012
凯龙瑞 ,凯龙创新大厦项目 ,2012
九合创投 ,启明视嘉眼镜 ,2012
九合创投 ,锦食送 ,2012
景林投资 ,英派斯 ,2012
